Class,FPR,TPR,Thresholds,AUC
-1,0.007209062821833162,0.7172236503856041,0.6057103399459228,0.9657073115199393
-1,0.007466529351184346,0.7172236503856041,0.6050224994749558,0.9657073115199393
-1,0.007466529351184346,0.7223650385604113,0.6032496745825986,0.9657073115199393
-1,0.007723995880535531,0.7223650385604113,0.6019437677669166,0.9657073115199393
-1,0.007723995880535531,0.7249357326478149,0.5997496909724032,0.9657073115199393
-1,0.007981462409886715,0.7249357326478149,0.5991417336247843,0.9657073115199393
-1,0.007981462409886715,0.7275064267352185,0.5947132525683153,0.9657073115199393
-1,0.008238928939237899,0.7275064267352185,0.5945812160951048,0.9657073115199393
-1,0.008238928939237899,0.7300771208226221,0.5945796794588781,0.9657073115199393
-1,0.008496395468589083,0.7300771208226221,0.5933197227887375,0.9657073115199393
-1,0.008496395468589083,0.7352185089974294,0.5925898173512697,0.9657073115199393
-1,0.009011328527291453,0.7352185089974294,0.5907055983350616,0.9657073115199393
-1,0.009011328527291453,0.7377892030848329,0.5894196226684081,0.9657073115199393
-1,0.009783728115345005,0.7377892030848329,0.5864018472404491,0.9657073115199393
-1,0.009783728115345005,0.7403598971722365,0.583649539427793,0.9657073115199393
-1,0.010556127703398558,0.7403598971722365,0.57637593303856,0.9657073115199393
-1,0.010556127703398558,0.7455012853470437,0.5738588499969652,0.9657073115199393
-1,0.010813594232749742,0.7455012853470437,0.5710712684053111,0.9657073115199393
-1,0.010813594232749742,0.7506426735218509,0.5663004468925059,0.9657073115199393
-1,0.011585993820803296,0.7506426735218509,0.5620606105318022,0.9657073115199393
-1,0.012100926879505664,0.7506426735218509,0.5613553413322298,0.9657073115199393
-1,0.012100926879505664,0.7532133676092545,0.5601751622674215,0.9657073115199393
-1,0.012358393408856848,0.7532133676092545,0.5587191399099916,0.9657073115199393
-1,0.012358393408856848,0.7557840616966581,0.5571223999434783,0.9657073115199393
-1,0.012615859938208032,0.7557840616966581,0.5533197189080692,0.9657073115199393
-1,0.012615859938208032,0.7583547557840618,0.5518083769053311,0.9657073115199393
-1,0.012873326467559218,0.7583547557840618,0.5505565176761167,0.9657073115199393
-1,0.012873326467559218,0.7609254498714653,0.5468887695350375,0.9657073115199393
-1,0.013130792996910402,0.7609254498714653,0.546716259351092,0.9657073115199393
-1,0.013130792996910402,0.7634961439588689,0.5448231802295367,0.9657073115199393
-1,0.013388259526261586,0.7634961439588689,0.5407301307769509,0.9657073115199393
-1,0.013388259526261586,0.7660668380462725,0.540156483858091,0.9657073115199393
-1,0.014933058702368692,0.7660668380462725,0.5312109189011565,0.9657073115199393
-1,0.014933058702368692,0.7686375321336761,0.528609539757041,0.9657073115199393
-1,0.015447991761071062,0.7686375321336761,0.5261113204566926,0.9657073115199393
-1,0.015447991761071062,0.7712082262210797,0.525695506391086,0.9657073115199393
-1,0.016735324407826983,0.7712082262210797,0.5206084607271432,0.9657073115199393
-1,0.016735324407826983,0.7737789203084833,0.5163673575045556,0.9657073115199393
-1,0.018280123583934087,0.7737789203084833,0.5071365926028667,0.9657073115199393
-1,0.018280123583934087,0.7789203084832905,0.5006890858280943,0.9657073115199393
-1,0.018537590113285273,0.7789203084832905,0.4987458860633193,0.9657073115199393
-1,0.018537590113285273,0.781491002570694,0.49743982265566683,0.9657073115199393
-1,0.019824922760041195,0.781491002570694,0.48985354167150424,0.9657073115199393
-1,0.019824922760041195,0.7840616966580977,0.48847689976561043,0.9657073115199393
-1,0.02085478887744593,0.7840616966580977,0.47694170018694787,0.9657073115199393
-1,0.02085478887744593,0.7892030848329049,0.4745000491502504,0.9657073115199393
-1,0.02420185375901133,0.7892030848329049,0.4584466233016447,0.9657073115199393
-1,0.02420185375901133,0.7917737789203085,0.45770979097771036,0.9657073115199393
-1,0.026261585993820804,0.7917737789203085,0.45197555170523324,0.9657073115199393
-1,0.026261585993820804,0.794344473007712,0.4512375165962089,0.9657073115199393
-1,0.027033985581874358,0.794344473007712,0.44964172780349493,0.9657073115199393
-1,0.02832131822863028,0.794344473007712,0.44943800598783684,0.9657073115199393
-1,0.02832131822863028,0.7969151670951157,0.446751529146523,0.9657073115199393
-1,0.029351184346035016,0.7969151670951157,0.44229651241725054,0.9657073115199393
-1,0.029351184346035016,0.8020565552699229,0.4416006816671916,0.9657073115199393
-1,0.029866117404737384,0.8020565552699229,0.4390286466815303,0.9657073115199393
-1,0.029866117404737384,0.8046272493573264,0.43637088813772923,0.9657073115199393
-1,0.03038105046343975,0.8046272493573264,0.4329101437555423,0.9657073115199393
-1,0.03038105046343975,0.8071979434447301,0.4327028537069995,0.9657073115199393
-1,0.032183316168898045,0.8071979434447301,0.4180954159736124,0.9657073115199393
-1,0.032183316168898045,0.8097686375321337,0.41523504081656254,0.9657073115199393
-1,0.03347064881565397,0.8097686375321337,0.41123564363120096,0.9657073115199393
-1,0.03347064881565397,0.8123393316195373,0.41047930833946844,0.9657073115199393
-1,0.03424304840370752,0.8123393316195373,0.4038179536943271,0.9657073115199393
-1,0.03424304840370752,0.8149100257069408,0.4037705966627337,0.9657073115199393
-1,0.03810504634397528,0.8149100257069408,0.3855447911683595,0.9657073115199393
-1,0.03810504634397528,0.8174807197943444,0.3853377954863925,0.9657073115199393
-1,0.03913491246138002,0.8174807197943444,0.38345259998576886,0.9657073115199393
-1,0.03913491246138002,0.8226221079691517,0.3831130663411459,0.9657073115199393
-1,0.03964984552008239,0.8226221079691517,0.38210817622930326,0.9657073115199393
-1,0.03964984552008239,0.8277634961439588,0.3813295181768454,0.9657073115199393
-1,0.039907312049433576,0.8277634961439588,0.37980387421740297,0.9657073115199393
-1,0.039907312049433576,0.8329048843187661,0.37899493852322136,0.9657073115199393
-1,0.0427394438722966,0.8329048843187661,0.364109383519244,0.9657073115199393
-1,0.0427394438722966,0.8380462724935732,0.36321015529846873,0.9657073115199393
-1,0.043511843460350155,0.8380462724935732,0.3584902377947843,0.9657073115199393
-1,0.043511843460350155,0.8406169665809768,0.3573345271166483,0.9657073115199393
-1,0.044284243048403706,0.8406169665809768,0.3553336617563887,0.9657073115199393
-1,0.044284243048403706,0.8457583547557841,0.35390396916021544,0.9657073115199393
-1,0.04479917610710608,0.8457583547557841,0.35358793932346294,0.9657073115199393
-1,0.04479917610710608,0.8483290488431876,0.35257039770796467,0.9657073115199393
-1,0.04505664263645726,0.8483290488431876,0.35213038543490427,0.9657073115199393
-1,0.04505664263645726,0.8508997429305912,0.35171662887996263,0.9657073115199393
-1,0.04557157569515963,0.8508997429305912,0.35077654702592914,0.9657073115199393
-1,0.04557157569515963,0.8560411311053985,0.3502240735852914,0.9657073115199393
-1,0.046086508753862,0.8560411311053985,0.3492878479932707,0.9657073115199393
-1,0.046086508753862,0.8586118251928021,0.3475699990834603,0.9657073115199393
-1,0.047631307929969106,0.8586118251928021,0.34443663226589794,0.9657073115199393
-1,0.047631307929969106,0.8611825192802056,0.34324546628631375,0.9657073115199393
-1,0.050720906282183315,0.8611825192802056,0.3346201702974879,0.9657073115199393
-1,0.050720906282183315,0.8637532133676092,0.3345933251552246,0.9657073115199393
-1,0.05175077239958805,0.8637532133676092,0.3329155141142389,0.9657073115199393
-1,0.05175077239958805,0.8663239074550129,0.3327313755688602,0.9657073115199393
-1,0.053553038105046344,0.8663239074550129,0.32692803365550366,0.9657073115199393
-1,0.053553038105046344,0.8688946015424165,0.32680809532076116,0.9657073115199393
-1,0.054325437693099894,0.8688946015424165,0.32571741147652344,0.9657073115199393
-1,0.054325437693099894,0.8740359897172236,0.3248517048953267,0.9657073115199393
-1,0.05535530381050464,0.8740359897172236,0.3229621002313305,0.9657073115199393
-1,0.05535530381050464,0.8766066838046273,0.320549725855605,0.9657073115199393
-1,0.057672502574665295,0.8766066838046273,0.3156709904871648,0.9657073115199393
-1,0.057672502574665295,0.8791773778920309,0.31437470891948094,0.9657073115199393
-1,0.06024716786817714,0.8791773778920309,0.3070046803388655,0.9657073115199393
-1,0.06024716786817714,0.8817480719794345,0.3058095569509478,0.9657073115199393
-1,0.06359423274974253,0.8817480719794345,0.2950376995851285,0.9657073115199393
-1,0.06359423274974253,0.884318766066838,0.29477539808377234,0.9657073115199393
-1,0.06591143151390319,0.884318766066838,0.2881782926929922,0.9657073115199393
-1,0.06591143151390319,0.8868894601542416,0.2878959825624608,0.9657073115199393
-1,0.06616889804325438,0.8868894601542416,0.28630209175221627,0.9657073115199393
-1,0.06616889804325438,0.8894601542416453,0.2844160985356572,0.9657073115199393
-1,0.06874356333676622,0.8894601542416453,0.27499113871337183,0.9657073115199393
-1,0.06874356333676622,0.8920308483290489,0.2740104295518865,0.9657073115199393
-1,0.0738928939237899,0.8920308483290489,0.2635203866328437,0.9657073115199393
-1,0.0738928939237899,0.8946015424164524,0.26169544130510153,0.9657073115199393
-1,0.07415036045314109,0.8946015424164524,0.26153167343756384,0.9657073115199393
-1,0.07518022657054584,0.8946015424164524,0.2613835877812796,0.9657073115199393
-1,0.07518022657054584,0.897172236503856,0.2611301999773645,0.9657073115199393
-1,0.07981462409886715,0.897172236503856,0.2537354187514937,0.9657073115199393
-1,0.0805870236869207,0.897172236503856,0.2528933551584874,0.9657073115199393
-1,0.0805870236869207,0.8997429305912596,0.2524906839761146,0.9657073115199393
-1,0.08341915550978372,0.8997429305912596,0.24386709220169994,0.9657073115199393
-1,0.08341915550978372,0.9023136246786633,0.24377935499206782,0.9657073115199393
-1,0.08702368692070031,0.9023136246786633,0.2355679932267083,0.9657073115199393
-1,0.08753861997940268,0.9023136246786633,0.23505686507363097,0.9657073115199393
-1,0.08856848609680741,0.9023136246786633,0.2328172825472542,0.9657073115199393
-1,0.08856848609680741,0.9048843187660668,0.23253041449132505,0.9657073115199393
-1,0.09088568486096807,0.9048843187660668,0.22866133209745704,0.9657073115199393
-1,0.09140061791967044,0.9048843187660668,0.2285994544901148,0.9657073115199393
-1,0.092173017507724,0.9048843187660668,0.22763690954856197,0.9657073115199393
-1,0.092173017507724,0.9074550128534704,0.2274861135940875,0.9657073115199393
-1,0.09346035015447991,0.9074550128534704,0.22539187311103173,0.9657073115199393
-1,0.09346035015447991,0.910025706940874,0.22527221394926075,0.9657073115199393
-1,0.09577754891864057,0.910025706940874,0.22170730652020607,0.9657073115199393
-1,0.09577754891864057,0.9125964010282777,0.221285542065921,0.9657073115199393
-1,0.10324407826982493,0.9125964010282777,0.20885311025213646,0.9657073115199393
-1,0.10375901132852729,0.9125964010282777,0.20869526532053642,0.9657073115199393
-1,0.10504634397528322,0.9125964010282777,0.20719753186540743,0.9657073115199393
-1,0.10504634397528322,0.9151670951156813,0.20678510234401196,0.9657073115199393
-1,0.11637487126673532,0.9151670951156813,0.18828259033633604,0.9657073115199393
-1,0.11740473738414006,0.9151670951156813,0.18798886777732465,0.9657073115199393
-1,0.11766220391349125,0.9151670951156813,0.18729714339624898,0.9657073115199393
-1,0.11817713697219362,0.9151670951156813,0.18631947836965965,0.9657073115199393
-1,0.11869207003089598,0.9151670951156813,0.18610812871646873,0.9657073115199393
-1,0.11869207003089598,0.9203084832904884,0.1844512071535611,0.9657073115199393
-1,0.1199794026776519,0.9203084832904884,0.18349643721184844,0.9657073115199393
-1,0.1199794026776519,0.922879177377892,0.18247202544891994,0.9657073115199393
-1,0.121524201853759,0.922879177377892,0.1813763950976548,0.9657073115199393
-1,0.121524201853759,0.9254498714652957,0.18107042658764352,0.9657073115199393
-1,0.1282183316168898,0.9254498714652957,0.1711462340625385,0.9657073115199393
-1,0.12873326467559218,0.9254498714652957,0.17099881926376742,0.9657073115199393
-1,0.13542739443872295,0.9254498714652957,0.16319517302451925,0.9657073115199393
-1,0.13594232749742532,0.9254498714652957,0.16317511152860303,0.9657073115199393
-1,0.13748712667353244,0.9254498714652957,0.16112776849512184,0.9657073115199393
-1,0.13748712667353244,0.9280205655526992,0.16046161414581664,0.9657073115199393
-1,0.14907312049433574,0.9280205655526992,0.1505776247289383,0.9657073115199393
-1,0.14907312049433574,0.9331619537275064,0.1499047569759046,0.9657073115199393
-1,0.14958805355303811,0.9331619537275064,0.14970766250025017,0.9657073115199393
-1,0.15010298661174049,0.9331619537275064,0.14922408231330658,0.9657073115199393
-1,0.15396498455200824,0.9331619537275064,0.14595182808901536,0.9657073115199393
-1,0.15396498455200824,0.9383033419023136,0.14566178060863963,0.9657073115199393
-1,0.1562821833161689,0.9383033419023136,0.1429527306464923,0.9657073115199393
-1,0.1562821833161689,0.9408740359897172,0.14270291362081597,0.9657073115199393
-1,0.15731204943357363,0.9408740359897172,0.14213812219540126,0.9657073115199393
-1,0.15834191555097837,0.9408740359897172,0.1418198646952732,0.9657073115199393
-1,0.18022657054582905,0.9408740359897172,0.12373287144118932,0.9657073115199393
-1,0.18022657054582905,0.9434447300771208,0.12370895362685704,0.9657073115199393
-1,0.19001029866117405,0.9434447300771208,0.11608974634377306,0.9657073115199393
-1,0.19052523171987643,0.9434447300771208,0.11596876172114384,0.9657073115199393
-1,0.1907826982492276,0.9434447300771208,0.11585946885123312,0.9657073115199393
-1,0.1907826982492276,0.9460154241645244,0.11575603776039539,0.9657073115199393
-1,0.19541709577754893,0.9460154241645244,0.11336610697876194,0.9657073115199393
-1,0.1959320288362513,0.9460154241645244,0.11302638816419192,0.9657073115199393
-1,0.19979402677651906,0.9460154241645244,0.11017760033489424,0.9657073115199393
-1,0.19979402677651906,0.9485861182519281,0.11000563815487553,0.9657073115199393
-1,0.20133882595262617,0.9485861182519281,0.1089724242629517,0.9657073115199393
-1,0.20133882595262617,0.9511568123393316,0.1088910491667722,0.9657073115199393
-1,0.20545829042224512,0.9511568123393316,0.10672644186696881,0.9657073115199393
-1,0.20545829042224512,0.9537275064267352,0.1066420785788219,0.9657073115199393
-1,0.2072605561277034,0.9537275064267352,0.10514054567803867,0.9657073115199393
-1,0.20777548918640576,0.9537275064267352,0.10504948996304735,0.9657073115199393
-1,0.20854788877445932,0.9537275064267352,0.10491537996441627,0.9657073115199393
-1,0.2090628218331617,0.9537275064267352,0.10477007553964153,0.9657073115199393
-1,0.21112255406797117,0.9537275064267352,0.10280657958422011,0.9657073115199393
-1,0.21163748712667355,0.9537275064267352,0.10252532909728182,0.9657073115199393
-1,0.2121524201853759,0.9537275064267352,0.10248529994228166,0.9657073115199393
-1,0.2121524201853759,0.9562982005141388,0.10243975844653239,0.9657073115199393
-1,0.2154994850669413,0.9562982005141388,0.1000246284790975,0.9657073115199393
-1,0.2154994850669413,0.9588688946015425,0.09995984125765824,0.9657073115199393
-1,0.21961894953656025,0.9588688946015425,0.09729550208033197,0.9657073115199393
-1,0.21961894953656025,0.961439588688946,0.09673635496288706,0.9657073115199393
-1,0.22167868177136973,0.961439588688946,0.09598366425865472,0.9657073115199393
-1,0.22219361483007208,0.961439588688946,0.09552520904319921,0.9657073115199393
-1,0.22888774459320288,0.961439588688946,0.0930685269898654,0.9657073115199393
-1,0.22940267765190525,0.961439588688946,0.09301213366342419,0.9657073115199393
-1,0.23403707518022657,0.961439588688946,0.09101048627457854,0.9657073115199393
-1,0.23480947476828012,0.961439588688946,0.09098809999792923,0.9657073115199393
-1,0.2381565396498455,0.961439588688946,0.08959040359346966,0.9657073115199393
-1,0.2381565396498455,0.9640102827763496,0.08958322927386513,0.9657073115199393
-1,0.2469104016477858,0.9640102827763496,0.08627765989739868,0.9657073115199393
-1,0.24742533470648817,0.9640102827763496,0.08627014046970582,0.9657073115199393
-1,0.24794026776519051,0.9640102827763496,0.08606993791681701,0.9657073115199393
-1,0.24794026776519051,0.9665809768637532,0.08606154111484646,0.9657073115199393
-1,0.25257466529351186,0.9665809768637532,0.08420785366927927,0.9657073115199393
-1,0.25308959835221423,0.9665809768637532,0.08415636685128022,0.9657073115199393
-1,0.26055612770339853,0.9665809768637532,0.08129909775911742,0.9657073115199393
-1,0.26055612770339853,0.9691516709511568,0.08115333584973153,0.9657073115199393
-1,0.2618434603501545,0.9691516709511568,0.08094350598090368,0.9657073115199393
-1,0.26235839340885686,0.9691516709511568,0.08071608326179742,0.9657073115199393
-1,0.2664778578784758,0.9691516709511568,0.07874640342754159,0.9657073115199393
-1,0.26699279093717815,0.9691516709511568,0.07873490528042237,0.9657073115199393
-1,0.2682801235839341,0.9691516709511568,0.07862695343022187,0.9657073115199393
-1,0.2687950566426365,0.9691516709511568,0.07852242784749246,0.9657073115199393
-1,0.2703398558187436,0.9691516709511568,0.07809609144091215,0.9657073115199393
-1,0.2708547888774459,0.9691516709511568,0.07808996778722319,0.9657073115199393
-1,0.2713697219361483,0.9691516709511568,0.07803534253983634,0.9657073115199393
-1,0.27188465499485065,0.9691516709511568,0.07798340467720774,0.9657073115199393
-1,0.2806385169927909,0.9691516709511568,0.07521925554865164,0.9657073115199393
-1,0.2811534500514933,0.9691516709511568,0.07514930977235332,0.9657073115199393
-1,0.28398558187435635,0.9691516709511568,0.07458666715482641,0.9657073115199393
-1,0.28398558187435635,0.9717223650385605,0.07450565784541913,0.9657073115199393
-1,0.2845005149330587,0.9717223650385605,0.07445636810455487,0.9657073115199393
-1,0.2909371781668383,0.9717223650385605,0.07321592813366136,0.9657073115199393
-1,0.29145211122554066,0.9717223650385605,0.07308362673139962,0.9657073115199393
-1,0.31024716786817713,0.9717223650385605,0.06781759708247598,0.9657073115199393
-1,0.31024716786817713,0.974293059125964,0.06776177702996761,0.9657073115199393
-1,0.3223480947476828,0.974293059125964,0.0644414749900692,0.9657073115199393
-1,0.32286302780638515,0.974293059125964,0.06442550739056287,0.9657073115199393
-1,0.329557157569516,0.974293059125964,0.062163941341422724,0.9657073115199393
-1,0.33007209062821835,0.974293059125964,0.06209280856149243,0.9657073115199393
-1,0.3308444902162719,0.974293059125964,0.06194678772319576,0.9657073115199393
-1,0.33135942327497425,0.974293059125964,0.06189113526686705,0.9657073115199393
-1,0.3354788877445932,0.974293059125964,0.06078684523223041,0.9657073115199393
-1,0.3359938208032956,0.974293059125964,0.06076260943210994,0.9657073115199393
-1,0.33650875386199797,0.974293059125964,0.06063851799623109,0.9657073115199393
-1,0.33650875386199797,0.9768637532133676,0.06060816151796977,0.9657073115199393
-1,0.3370236869207003,0.9768637532133676,0.060513277892134044,0.9657073115199393
-1,0.33753861997940265,0.9768637532133676,0.06048373200835367,0.9657073115199393
-1,0.3573635427394439,0.9768637532133676,0.056647631909187285,0.9657073115199393
-1,0.35787847579814624,0.9768637532133676,0.05645303796781132,0.9657073115199393
-1,0.361740473738414,0.9768637532133676,0.055569624201511694,0.9657073115199393
-1,0.3622554067971164,0.9768637532133676,0.055531154827410056,0.9657073115199393
-1,0.36251287332646753,0.9768637532133676,0.05535841445082779,0.9657073115199393
-1,0.36251287332646753,0.9794344473007712,0.05524840681031881,0.9657073115199393
-1,0.36277033985581875,0.9794344473007712,0.05523625129382774,0.9657073115199393
-1,0.3632852729145211,0.9794344473007712,0.055117318479944444,0.9657073115199393
-1,0.368692070030896,0.9794344473007712,0.05414220257209784,0.9657073115199393
-1,0.368692070030896,0.9820051413881749,0.054134494416149155,0.9657073115199393
-1,0.39752832131822863,0.9820051413881749,0.048807737017065596,0.9657073115199393
-1,0.39855818743563337,0.9820051413881749,0.0487892361077798,0.9657073115199393
-1,0.411946446961895,0.9820051413881749,0.04616176291432223,0.9657073115199393
-1,0.411946446961895,0.9845758354755784,0.04616049834510416,0.9657073115199393
-1,0.4145211122554068,0.9845758354755784,0.04575620601126911,0.9657073115199393
-1,0.41503604531410915,0.9845758354755784,0.04572727284586743,0.9657073115199393
-1,0.42996910401647787,0.9845758354755784,0.04365388999785357,0.9657073115199393
-1,0.4307415036045314,0.9845758354755784,0.043595536576093885,0.9657073115199393
-1,0.43666323377960864,0.9845758354755784,0.04272513083483047,0.9657073115199393
-1,0.437178166838311,0.9845758354755784,0.042716342876201574,0.9657073115199393
-1,0.45314109165808447,0.9845758354755784,0.03994969631790156,0.9657073115199393
-1,0.453913491246138,0.9845758354755784,0.03992585175273451,0.9657073115199393
-1,0.4554582904222451,0.9845758354755784,0.039761932544932016,0.9657073115199393
-1,0.4554582904222451,0.987146529562982,0.03974517207490164,0.9657073115199393
-1,0.4590628218331617,0.987146529562982,0.03931171052422171,0.9657073115199393
-1,0.45957775489186403,0.987146529562982,0.03923447607159626,0.9657073115199393
-1,0.4600926879505664,0.987146529562982,0.03903617605400081,0.9657073115199393
-1,0.4606076210092688,0.987146529562982,0.039032097258361965,0.9657073115199393
-1,0.47116374871266736,0.987146529562982,0.037246821919621594,0.9657073115199393
-1,0.47167868177136973,0.987146529562982,0.03723810539570779,0.9657073115199393
-1,0.47579814624098865,0.987146529562982,0.03661682580576891,0.9657073115199393
-1,0.476313079299691,0.987146529562982,0.03659504378675987,0.9657073115199393
-1,0.47940267765190525,0.987146529562982,0.03603542187955054,0.9657073115199393
-1,0.4799176107106076,0.987146529562982,0.03599279077189103,0.9657073115199393
-1,0.4824922760041195,0.987146529562982,0.03557049047351203,0.9657073115199393
-1,0.48300720906282185,0.987146529562982,0.03556074660574042,0.9657073115199393
-1,0.49124613800205974,0.987146529562982,0.03441732548411801,0.9657073115199393
-1,0.49124613800205974,0.9897172236503856,0.03441541745192198,0.9657073115199393
-1,0.49691040164778577,0.9897172236503856,0.03387677703369538,0.9657073115199393
-1,0.49742533470648814,0.9897172236503856,0.03375286160209218,0.9657073115199393
-1,0.49768280123583936,0.9897172236503856,0.03369945057003084,0.9657073115199393
-1,0.4981977342945417,0.9897172236503856,0.03352318029290135,0.9657073115199393
-1,0.5128733264675592,0.9897172236503856,0.03170641821465504,0.9657073115199393
-1,0.5133882595262615,0.9897172236503856,0.031688388017708645,0.9657073115199393
-1,0.5239443872296602,0.9897172236503856,0.03048134436166984,0.9657073115199393
-1,0.5249742533470649,0.9897172236503856,0.030470398048057408,0.9657073115199393
-1,0.527806385169928,0.9897172236503856,0.030250245227449624,0.9657073115199393
-1,0.5283213182286303,0.9897172236503856,0.03017760719138941,0.9657073115199393
-1,0.543254376930999,0.9897172236503856,0.028500595425028512,0.9657073115199393
-1,0.5437693099897013,0.9897172236503856,0.028480385393497492,0.9657073115199393
-1,0.5476313079299691,0.9897172236503856,0.02803839327814977,0.9657073115199393
-1,0.5481462409886715,0.9897172236503856,0.02803435892390665,0.9657073115199393
-1,0.5484037075180227,0.9897172236503856,0.027991132920063236,0.9657073115199393
-1,0.5496910401647785,0.9897172236503856,0.027980616518091132,0.9657073115199393
-1,0.553038105046344,0.9897172236503856,0.027618192195959033,0.9657073115199393
-1,0.5535530381050463,0.9897172236503856,0.02761527146063587,0.9657073115199393
-1,0.5550978372811535,0.9897172236503856,0.027466927160015885,0.9657073115199393
